customer_id,industry,company_size,country,acquisition_channel,cac,plan_tier,mrr_value,tenure_days,churned,avg_logins,total_logins,last_login_date,active_months,usage_trend_pct,total_invoices,failed_invoices,failure_rate,total_tickets,unresolved_tickets,avg_csat
1012,Retail,Enterprise,United Kingdom,Referral,120.74,Pro,225.57,487,0,15.6,234,2026-07-01,15,-0.11320754716981142,15,1,0.06666666666666667,4.0,1.0,3.6666666666666665
1013,Healthcare,Enterprise,India,Paid Search,317.7,Pro,229.13,548,0,19.470588235294116,331,2026-07-01,17,-0.1090909090909091,17,1,0.058823529411764705,5.0,2.0,4.0
1014,Real Estate,Small,India,Referral,109.94,Basic,58.14,151,1,3.2,16,2026-04-01,5,-0.6428571428571428,5,2,0.4,1.0,1.0,
1015,Logistics,Small,United Kingdom,Paid Search,594.75,Basic,53.94,365,1,6.416666666666667,77,2026-05-01,12,-0.5217391304347826,12,0,0.0,2.0,0.0,4.0
1016,Edtech,Mid-Market,United States,Paid Search,381.38,Enterprise,1108.93,30,1,5.0,5,2025-04-01,1,,1,0,0.0,1.0,1.0,
1017,Legal,Small,Germany,Referral,152.2,Pro,192.76,214,1,5.285714285714286,37,2025-11-01,7,-0.7727272727272727,7,0,0.0,2.0,0.0,1.5
1018,Legal,Small,India,Organic,43.16,Basic,60.44,515,1,4.470588235294118,76,2026-06-01,17,-0.5714285714285715,17,0,0.0,4.0,0.0,2.75
1019,Fintech,Mid-Market,India,Paid Search,458.09,Pro,249.53,395,0,16.166666666666668,194,2026-07-01,12,-0.12765957446808512,12,0,0.0,3.0,1.0,3.5
1020,Hospitality,Mid-Market,India,Partner,335.36,Basic,43.27,273,1,4.0,36,2025-09-01,9,-0.24999999999999994,9,0,0.0,4.0,1.0,3.0
1021,Edtech,Mid-Market,United States,Organic,21.73,Pro,205.58,91,1,6.333333333333333,19,2025-11-01,3,,3,0,0.0,2.0,0.0,2.0
1022,Legal,Small,Canada,Outbound Sales,697.01,Enterprise,1046.7,31,1,0.0,0,2026-01-01,1,,1,0,0.0,1.0,0.0,2.0
1023,Edtech,Small,Australia,Outbound Sales,475.31,Pro,196.35,517,0,13.4375,215,2026-07-01,16,-0.4468085106382979,16,0,0.0,3.0,0.0,4.0
1024,Healthcare,Small,United States,Referral,102.11,Enterprise,961.69,395,0,46.583333333333336,559,2026-07-01,12,0.02941176470588225,12,1,0.08333333333333333,0.0,0.0,
1025,Manufacturing,Small,United States,Paid Search,439.07,Pro,213.31,334,1,4.181818181818182,46,2025-09-01,11,0.33333333333333326,11,0,0.0,4.0,1.0,4.0
1026,Healthcare,Small,United States,Outbound Sales,451.32,Basic,46.32,59,1,1.5,3,2025-03-01,2,,2,1,0.5,0.0,0.0,
1027,Retail,Mid-Market,India,Outbound Sales,1075.28,Pro,242.44,214,1,7.142857142857143,50,2025-11-01,7,0.19999999999999996,7,0,0.0,2.0,0.0,2.0
1028,Media,Small,United States,Referral,86.69,Pro,249.49,426,0,11.846153846153847,154,2026-07-01,13,-0.08333333333333333,13,1,0.07692307692307693,2.0,0.0,4.5
1029,Real Estate,Small,United Kingdom,Organic,48.26,Basic,60.62,61,1,0.0,0,2026-06-01,2,,2,1,0.5,1.0,1.0,
1030,Edtech,Small,Canada,Organic,65.06,Basic,61.36,607,0,7.2631578947368425,138,2026-07-01,19,0.42105263157894746,19,0,0.0,4.0,0.0,4.25
1031,Manufacturing,Small,India,Paid Search,407.0,Basic,46.98,365,1,4.0,48,2026-03-01,12,-0.8749999999999999,12,0,0.0,5.0,1.0,2.5
1032,Retail,Small,India,Referral,99.59,Basic,53.51,576,0,7.333333333333333,132,2026-07-01,18,0.0,18,1,0.05555555555555555,3.0,0.0,3.3333333333333335
1033,Hospitality,Small,United States,Outbound Sales,644.13,Basic,46.45,365,1,6.166666666666667,74,2026-03-01,12,-0.4117647058823529,12,0,0.0,3.0,0.0,3.0
1034,Legal,Small,Germany,Partner,233.04,Pro,193.49,334,0,11.4,114,2026-07-01,10,0.2222222222222222,10,0,0.0,2.0,1.0,3.0
1035,Fintech,Mid-Market,United States,Organic,28.49,Basic,56.08,153,1,5.0,25,2025-12-01,5,-0.47368421052631576,5,0,0.0,3.0,1.0,2.0
1036,Fintech,Small,United States,Partner,231.29,Basic,48.49,181,1,4.0,24,2026-07-01,6,-0.15384615384615383,6,0,0.0,2.0,0.0,3.5
1037,Media,Enterprise,United Kingdom,Referral,152.52,Pro,208.37,123,1,12.0,48,2025-08-01,4,-0.4444444444444444,4,0,0.0,1.0,1.0,
1038,Fintech,Small,United Kingdom,Referral,168.12,Basic,50.95,181,1,3.6666666666666665,22,2025-06-01,6,-0.7777777777777778,6,1,0.16666666666666666,1.0,0.0,3.0
1039,Retail,Mid-Market,United States,Referral,125.11,Pro,236.55,487,0,7.066666666666666,106,2026-07-01,15,0.3333333333333333,15,0,0.0,5.0,1.0,4.5
1040,Logistics,Small,United States,Organic,61.94,Enterprise,953.8,456,0,37.92857142857143,531,2026-07-01,14,0.0,14,0,0.0,3.0,1.0,3.5
1041,Manufacturing,Small,United States,Paid Search,320.21,Basic,61.58,92,1,3.0,9,2025-05-01,3,,3,1,0.3333333333333333,0.0,0.0,
1042,Real Estate,Mid-Market,Australia,Partner,236.62,Basic,52.41,212,1,2.7142857142857144,19,2025-07-01,7,-0.6363636363636364,7,1,0.14285714285714285,1.0,0.0,5.0
1043,Fintech,Mid-Market,Germany,Partner,269.24,Basic,60.18,334,1,5.636363636363637,62,2025-11-01,11,-0.9666666666666666,11,1,0.09090909090909091,3.0,0.0,4.333333333333333
1044,Logistics,Small,India,Referral,128.53,Pro,182.39,92,1,4.333333333333333,13,2026-01-01,3,,3,0,0.0,1.0,0.0,2.0
1045,Healthcare,Small,United States,Referral,116.25,Pro,172.27,456,0,9.142857142857142,128,2026-07-01,14,-0.1428571428571429,14,0,0.0,3.0,1.0,3.5
1046,Fintech,Mid-Market,United States,Referral,95.85,Basic,59.37,456,0,1.2857142857142858,18,2026-07-01,14,0.0,14,0,0.0,3.0,0.0,3.6666666666666665
1047,Logistics,Small,United States,Organic,50.98,Pro,199.75,607,0,16.31578947368421,310,2026-07-01,19,0.10256410256410262,19,2,0.10526315789473684,2.0,0.0,4.0
1048,Retail,Mid-Market,India,Partner,379.04,Basic,59.3,546,1,5.055555555555555,91,2026-06-01,18,-0.75,18,2,0.1111111111111111,5.0,1.0,4.25
1049,Logistics,Small,United States,Organic,44.92,Basic,61.17,426,0,5.615384615384615,73,2026-07-01,13,-0.21052631578947364,13,0,0.0,3.0,1.0,4.5
1050,Fintech,Mid-Market,India,Partner,253.74,Pro,248.99,211,0,17.666666666666668,106,2026-07-01,6,0.3043478260869565,6,0,0.0,0.0,0.0,
1051,Media,Enterprise,United Kingdom,Organic,32.54,Basic,59.39,-30,0,6.947368421052632,132,2027-01-01,19,0.15384615384615394,19,0,0.0,7.0,1.0,3.6666666666666665
1052,Legal,Small,United States,Outbound Sales,1174.96,Basic,57.08,548,0,4.764705882352941,81,2026-07-01,17,-0.15384615384615383,17,1,0.058823529411764705,3.0,2.0,3.0
1053,Healthcare,Small,United Kingdom,Partner,399.78,Pro,258.51,334,1,15.909090909090908,175,2026-06-01,11,-0.5636363636363636,11,1,0.09090909090909091,3.0,1.0,4.0
1054,Healthcare,Small,Canada,Outbound Sales,1197.24,Pro,250.3,-31,0,7.666666666666667,92,2027-03-01,12,0.3684210526315789,12,0,0.0,3.0,0.0,5.0
1055,Fintech,Small,United States,Partner,272.03,Basic,57.62,30,1,0.0,0,2024-11-01,1,,1,0,0.0,1.0,0.0,1.0
1056,Manufacturing,Mid-Market,India,Outbound Sales,1315.88,Basic,49.0,487,0,2.8666666666666667,43,2026-07-01,15,1.7499999999999998,15,2,0.13333333333333333,3.0,0.0,3.6666666666666665
1057,Retail,Small,India,Organic,49.15,Pro,210.93,-30,0,11.352941176470589,193,2026-11-01,17,-0.02857142857142847,17,0,0.0,6.0,2.0,4.25
1058,Media,Mid-Market,United Kingdom,Referral,126.9,Basic,55.25,275,1,5.222222222222222,47,2025-12-01,9,-0.29411764705882354,9,1,0.1111111111111111,2.0,1.0,4.0
1059,Real Estate,Mid-Market,United States,Organic,45.98,Pro,222.76,275,1,6.222222222222222,56,2025-11-01,9,-0.8928571428571429,9,0,0.0,4.0,0.0,2.75
1060,Manufacturing,Small,Australia,Paid Search,462.24,Pro,248.39,273,0,10.875,87,2026-07-01,8,0.72,8,0,0.0,1.0,0.0,3.0
1061,Hospitality,Mid-Market,United Kingdom,Partner,265.03,Pro,242.61,182,1,6.166666666666667,37,2025-05-01,6,-0.576923076923077,6,1,0.16666666666666666,1.0,0.0,3.0
1062,Logistics,Small,United States,Referral,74.61,Basic,51.57,62,1,5.5,11,2026-01-01,2,,2,0,0.0,1.0,0.0,1.0
1063,Edtech,Small,Australia,Partner,284.06,Basic,54.88,212,1,2.142857142857143,15,2025-06-01,7,0.16666666666666674,7,1,0.14285714285714285,1.0,0.0,3.0
1064,Healthcare,Mid-Market,United States,Partner,388.42,Enterprise,933.86,456,0,17.428571428571427,244,2026-07-01,14,0.0,14,0,0.0,3.0,0.0,4.0
1065,Logistics,Mid-Market,United States,Organic,51.55,Basic,50.55,91,1,7.333333333333333,22,2026-11-01,3,,3,0,0.0,1.0,0.0,1.0
1066,Media,Mid-Market,United States,Referral,101.22,Basic,60.08,638,1,6.523809523809524,137,2026-06-01,21,0.0,21,0,0.0,3.0,1.0,4.0
1067,Healthcare,Mid-Market,United States,Referral,142.41,Pro,182.86,426,1,8.142857142857142,114,2026-05-01,14,-0.5925925925925927,14,0,0.0,2.0,0.0,3.0
1068,Logistics,Small,United Kingdom,Organic,67.48,Pro,220.63,364,0,5.7272727272727275,63,2026-07-01,11,0.0,11,0,0.0,2.0,0.0,5.0
1069,Hospitality,Small,United States,Referral,85.61,Basic,54.78,273,1,3.7777777777777777,34,2025-09-01,9,-0.46153846153846145,9,3,0.3333333333333333,1.0,0.0,4.0
1070,Edtech,Mid-Market,India,Referral,133.97,Enterprise,1099.0,303,0,16.11111111111111,145,2026-07-01,9,-0.24528301886792456,9,0,0.0,3.0,0.0,3.3333333333333335
1071,Real Estate,Small,Germany,Organic,57.97,Basic,43.18,364,0,6.363636363636363,70,2026-07-01,11,-0.48275862068965514,11,0,0.0,1.0,0.0,3.0
1072,Real Estate,Small,United States,Outbound Sales,1001.23,Enterprise,1086.84,122,1,24.0,96,2025-11-01,4,-0.3820224719101124,4,0,0.0,2.0,1.0,2.0
1073,Media,Small,United States,Referral,103.98,Enterprise,825.07,426,0,27.0,351,2026-07-01,13,-0.12941176470588228,13,1,0.07692307692307693,3.0,1.0,5.0
1074,Legal,Mid-Market,United States,Organic,41.83,Pro,202.38,242,0,22.0,154,2026-07-01,7,-0.05882352941176481,7,0,0.0,0.0,0.0,
1075,Edtech,Small,Australia,Organic,34.54,Pro,256.06,61,1,1.0,2,2025-07-01,2,,2,0,0.0,2.0,0.0,1.0
1076,Legal,Small,India,Partner,350.66,Basic,41.76,122,1,3.5,14,2025-11-01,4,0.19999999999999996,4,0,0.0,1.0,0.0,1.0
1077,Legal,Small,India,Outbound Sales,668.09,Pro,213.56,-31,0,3.3333333333333335,50,2026-10-01,15,-0.3,15,1,0.06666666666666667,3.0,0.0,4.0
1078,Healthcare,Small,United States,Outbound Sales,665.19,Basic,59.35,456,0,2.5,35,2026-07-01,14,-0.3,14,1,0.07142857142857142,3.0,0.0,3.6666666666666665
1079,Retail,Enterprise,United States,Referral,118.52,Pro,249.8,242,0,15.0,105,2026-07-01,7,0.12499999999999994,7,0,0.0,3.0,0.0,4.0
1080,Hospitality,Small,United States,Organic,56.11,Enterprise,1008.66,395,0,3.9166666666666665,47,2026-07-01,12,-0.33333333333333337,12,1,0.08333333333333333,4.0,0.0,4.5
1081,Fintech,Small,United States,Organic,66.98,Pro,182.85,306,1,3.8,38,2025-12-01,10,-0.37499999999999994,10,2,0.2,1.0,0.0,3.0
1082,Legal,Small,India,Organic,45.57,Pro,202.84,31,1,0.0,0,2025-01-01,1,,1,0,0.0,1.0,0.0,1.0
1083,Healthcare,Small,Australia,Partner,401.0,Basic,63.19,576,0,6.111111111111111,110,2026-07-01,18,0.0,18,0,0.0,6.0,1.0,4.0
1084,Edtech,Small,United Kingdom,Referral,82.16,Pro,207.53,184,1,8.333333333333334,50,2026-01-01,6,-0.4848484848484848,6,0,0.0,0.0,0.0,
1085,Healthcare,Enterprise,India,Partner,391.33,Basic,59.39,181,1,3.1666666666666665,19,2025-04-01,6,0.7142857142857142,6,1,0.16666666666666666,2.0,0.0,3.0
1086,Real Estate,Enterprise,United Kingdom,Referral,127.64,Basic,57.97,455,1,2.4,36,2026-03-01,15,-0.923076923076923,15,2,0.13333333333333333,3.0,1.0,4.0
1087,Real Estate,Mid-Market,United Kingdom,Organic,47.73,Enterprise,1133.73,122,1,7.0,28,2026-07-01,4,-0.29629629629629634,4,1,0.25,0.0,0.0,
1088,Legal,Small,United States,Referral,124.15,Basic,60.64,242,0,5.142857142857143,36,2026-07-01,7,0.2666666666666666,7,0,0.0,1.0,0.0,3.0
1089,Real Estate,Mid-Market,United States,Partner,309.91,Basic,59.53,426,1,6.5,91,2026-06-01,14,-0.8095238095238095,14,0,0.0,3.0,0.0,3.6666666666666665
1090,Legal,Enterprise,United States,Organic,48.57,Basic,51.17,548,0,3.764705882352941,64,2026-07-01,17,0.33333333333333326,17,0,0.0,0.0,0.0,
1091,Logistics,Small,United Kingdom,Organic,68.12,Basic,43.42,426,0,2.4615384615384617,32,2026-07-01,13,-0.46153846153846145,13,0,0.0,3.0,0.0,3.6666666666666665
1092,Media,Small,United States,Referral,77.22,Pro,210.68,303,0,14.222222222222221,128,2026-07-01,9,0.02325581395348829,9,0,0.0,0.0,0.0,
1093,Retail,Mid-Market,United States,Organic,46.95,Basic,58.43,123,1,1.25,5,2025-10-01,4,-0.6,4,0,0.0,2.0,0.0,3.0
1094,Hospitality,Mid-Market,United States,Organic,55.43,Pro,186.79,91,0,10.0,20,2026-07-01,2,,2,0,0.0,0.0,0.0,
1095,Retail,Enterprise,Australia,Paid Search,405.62,Enterprise,1018.31,183,0,31.4,157,2026-07-01,5,-0.08247422680412374,5,0,0.0,1.0,0.0,3.0
1096,Manufacturing,Small,United States,Organic,53.99,Basic,52.49,92,1,1.0,3,2026-05-01,3,,3,0,0.0,2.0,0.0,2.0
1097,Legal,Enterprise,Germany,Paid Search,421.41,Enterprise,962.85,548,0,34.05882352941177,579,2026-07-01,17,-0.05000000000000003,17,0,0.0,6.0,0.0,4.166666666666667
1098,Healthcare,Enterprise,India,Organic,41.71,Basic,62.38,92,1,1.3333333333333333,4,2025-09-01,3,,3,0,0.0,1.0,0.0,1.0
1099,Retail,Small,United States,Organic,59.07,Basic,62.26,303,0,3.4444444444444446,31,2026-07-01,9,0.42857142857142855,9,0,0.0,1.0,0.0,4.0
1100,Media,Mid-Market,India,Referral,124.1,Pro,241.19,303,0,9.222222222222221,83,2026-07-01,9,0.2592592592592593,9,2,0.2222222222222222,3.0,0.0,3.3333333333333335
1101,Fintech,Small,United States,Referral,114.09,Pro,171.3,334,1,16.272727272727273,179,2025-12-01,11,-0.5593220338983051,11,0,0.0,2.0,0.0,3.0
1102,Manufacturing,Small,India,Partner,254.19,Basic,47.4,31,1,0.0,0,2026-05-01,1,,1,0,0.0,1.0,0.0,1.0
1103,Real Estate,Mid-Market,India,Partner,429.74,Basic,55.58,-30,0,5.7,57,2027-02-01,10,-0.1875,10,1,0.1,1.0,0.0,3.0
1104,Media,Small,United States,Organic,31.54,Basic,59.41,123,1,4.0,16,2025-08-01,4,-0.625,4,0,0.0,2.0,0.0,3.0
1105,Legal,Small,United States,Organic,39.05,Pro,248.77,273,0,16.5,132,2026-07-01,8,0.039999999999999855,8,0,0.0,1.0,1.0,
1106,Manufacturing,Mid-Market,Canada,Partner,386.13,Pro,179.1,607,0,6.684210526315789,127,2026-07-01,19,0.3529411764705882,19,1,0.05263157894736842,3.0,0.0,4.0
1107,Fintech,Small,United Kingdom,Organic,35.36,Basic,51.68,517,0,3.875,62,2026-07-01,16,0.09090909090909095,16,1,0.0625,3.0,0.0,4.0
1108,Legal,Small,India,Referral,188.22,Basic,45.1,699,0,7.818181818181818,172,2026-07-01,22,-0.2400000000000001,22,1,0.045454545454545456,3.0,0.0,4.333333333333333
1109,Edtech,Small,United States,Partner,198.3,Pro,224.9,364,0,4.7272727272727275,52,2026-07-01,11,-0.6428571428571428,11,0,0.0,3.0,0.0,3.6666666666666665
1110,Retail,Small,Germany,Paid Search,496.64,Pro,221.54,426,0,9.461538461538462,123,2026-07-01,13,-0.08000000000000003,13,0,0.0,2.0,2.0,
1111,Real Estate,Mid-Market,United Kingdom,Paid Search,287.22,Basic,44.09,273,0,2.875,23,2026-07-01,8,-0.8,8,0,0.0,0.0,0.0,
1112,Legal,Small,Canada,Paid Search,443.34,Basic,42.17,334,1,6.090909090909091,67,2026-02-01,11,-0.625,11,1,0.09090909090909091,1.0,1.0,
1113,Edtech,Mid-Market,Australia,Partner,431.14,Basic,60.18,61,1,1.0,2,2025-07-01,2,,2,2,1.0,0.0,0.0,
1114,Real Estate,Small,United States,Paid Search,406.04,Basic,42.95,456,0,6.142857142857143,86,2026-07-01,14,-0.14285714285714285,14,2,0.14285714285714285,6.0,2.0,3.75
1115,Fintech,Small,United States,Outbound Sales,1398.5,Basic,50.28,242,0,9.142857142857142,64,2026-07-01,7,0.125,7,0,0.0,0.0,0.0,
1116,Edtech,Mid-Market,United States,Organic,56.96,Basic,63.08,607,0,0.9473684210526315,18,2026-07-01,19,2.0000000000000004,19,0,0.0,2.0,0.0,3.0
1117,Retail,Enterprise,Germany,Organic,45.96,Basic,60.06,487,0,4.133333333333334,62,2026-07-01,15,0.0,15,1,0.06666666666666667,2.0,0.0,4.0
1118,Hospitality,Small,India,Paid Search,319.68,Enterprise,952.49,303,1,35.8,358,2026-06-01,10,-0.5538461538461539,10,0,0.0,1.0,1.0,
1119,Edtech,Enterprise,United Kingdom,Organic,38.45,Pro,177.17,152,0,8.0,32,2026-07-01,4,-0.2,4,0,0.0,1.0,0.0,4.0
1120,Healthcare,Mid-Market,India,Organic,52.54,Pro,177.27,214,1,9.714285714285714,68,2025-11-01,7,-0.5675675675675677,7,1,0.14285714285714285,1.0,0.0,5.0
1121,Hospitality,Enterprise,United Kingdom,Referral,84.78,Pro,222.66,-31,0,15.6,156,2027-01-01,10,-0.13725490196078435,10,0,0.0,2.0,0.0,4.5
1122,Real Estate,Small,United Kingdom,Referral,96.34,Pro,253.55,395,1,3.6923076923076925,48,2026-04-01,13,-1.0,13,1,0.07692307692307693,7.0,0.0,3.7142857142857144
1123,Edtech,Small,United States,Paid Search,306.97,Basic,52.43,92,1,0.6666666666666666,2,2025-05-01,3,,3,0,0.0,1.0,0.0,5.0
1124,Media,Small,Germany,Organic,34.41,Enterprise,968.83,395,0,3.3333333333333335,40,2026-07-01,12,0.7142857142857142,12,0,0.0,4.0,0.0,3.0
1125,Edtech,Small,India,Organic,31.3,Pro,200.12,334,0,15.3,153,2026-07-01,10,-0.44642857142857145,10,0,0.0,3.0,0.0,4.333333333333333
1126,Retail,Enterprise,Germany,Paid Search,557.94,Pro,249.81,334,0,8.2,82,2026-07-01,10,0.47368421052631593,10,1,0.1,1.0,1.0,
1127,Legal,Small,Germany,Paid Search,505.13,Basic,42.32,61,1,2.5,5,2025-05-01,2,,2,0,0.0,0.0,0.0,
1128,Edtech,Enterprise,Germany,Organic,56.85,Basic,60.16,334,0,1.6,16,2026-07-01,10,0.0,10,0,0.0,1.0,0.0,5.0
1129,Hospitality,Small,United States,Paid Search,660.72,Pro,204.11,304,1,8.0,80,2025-08-01,10,-0.8055555555555555,10,2,0.2,3.0,1.0,2.0
1130,Edtech,Small,United States,Organic,62.23,Basic,48.99,183,0,1.8,9,2026-07-01,5,0.5,5,1,0.2,1.0,0.0,5.0
1131,Fintech,Small,Australia,Referral,59.01,Enterprise,896.85,426,0,43.30769230769231,563,2026-07-01,13,-0.039062499999999944,13,0,0.0,4.0,1.0,4.0
1132,Legal,Mid-Market,United Kingdom,Paid Search,687.64,Basic,59.96,31,1,1.0,1,2024-12-01,1,,1,0,0.0,0.0,0.0,
1133,Media,Mid-Market,United States,Referral,124.04,Basic,58.36,245,1,6.75,54,2025-12-01,8,-0.7096774193548387,8,0,0.0,2.0,0.0,3.5
1134,Logistics,Small,Canada,Paid Search,436.67,Pro,235.7,304,1,16.0,160,2025-10-01,10,-0.44262295081967207,10,0,0.0,4.0,0.0,2.25
1135,Legal,Mid-Market,United States,Partner,67.52,Basic,41.88,426,0,7.230769230769231,94,2026-07-01,13,-0.5806451612903226,13,0,0.0,6.0,0.0,3.8333333333333335
1136,Media,Small,India,Paid Search,464.47,Pro,232.4,607,0,16.842105263157894,320,2026-07-01,19,-0.038461538461538325,19,0,0.0,2.0,1.0,4.0
1137,Retail,Small,Germany,Partner,343.85,Basic,53.17,487,0,2.4,36,2026-07-01,15,-0.20000000000000007,15,0,0.0,2.0,1.0,3.0
1138,Media,Small,United States,Referral,108.89,Enterprise,887.97,-28,0,11.909090909090908,131,2027-01-01,11,-0.325,11,0,0.0,3.0,0.0,4.333333333333333
1139,Media,Enterprise,United States,Referral,143.44,Pro,214.8,273,1,3.888888888888889,35,2026-06-01,9,-0.5833333333333333,9,0,0.0,2.0,0.0,2.0
1140,Fintech,Small,Germany,Referral,91.01,Basic,56.7,424,1,5.0,70,2026-02-01,14,-0.25,14,1,0.07142857142857142,3.0,0.0,2.3333333333333335
1141,Media,Small,United States,Referral,107.87,Basic,52.43,487,0,4.466666666666667,67,2026-07-01,15,-0.16666666666666666,15,1,0.06666666666666667,3.0,0.0,4.0
1142,Legal,Enterprise,Australia,Paid Search,479.86,Basic,51.73,-31,0,7.444444444444445,67,2027-04-01,9,-0.3548387096774194,9,1,0.1111111111111111,0.0,0.0,
1143,Edtech,Small,United States,Partner,54.37,Enterprise,1161.91,61,1,1.5,3,2025-07-01,2,,2,0,0.0,2.0,0.0,1.0
1144,Logistics,Small,Germany,Paid Search,357.98,Basic,59.74,61,1,1.5,3,2025-12-01,2,,2,0,0.0,2.0,0.0,1.0
1145,Real Estate,Small,India,Organic,49.16,Pro,194.49,456,0,15.857142857142858,222,2026-07-01,14,-0.15517241379310345,14,0,0.0,2.0,0.0,4.5
1146,Legal,Small,United States,Outbound Sales,1227.3,Basic,61.35,577,1,0.8421052631578947,16,2026-07-01,19,,19,0,0.0,3.0,1.0,3.0
1147,Media,Small,India,Paid Search,444.16,Basic,45.57,424,1,4.642857142857143,65,2026-03-01,14,0.0,14,0,0.0,3.0,0.0,3.6666666666666665
1148,Media,Enterprise,United States,Paid Search,434.66,Basic,42.59,122,1,2.25,9,2027-09-01,4,2.0,4,0,0.0,1.0,0.0,1.0
1149,Logistics,Small,United States,Organic,69.78,Basic,63.3,91,1,2.3333333333333335,7,2025-06-01,3,,3,1,0.3333333333333333,0.0,0.0,
1150,Manufacturing,Mid-Market,United States,Paid Search,421.03,Pro,254.57,364,0,11.090909090909092,122,2026-07-01,11,-0.29268292682926833,11,0,0.0,3.0,0.0,4.0
1151,Real Estate,Enterprise,India,Organic,45.56,Basic,60.72,-30,0,5.8125,93,2028-03-01,16,-0.20833333333333337,16,0,0.0,3.0,1.0,4.0
1152,Healthcare,Enterprise,United Kingdom,Paid Search,496.67,Basic,61.36,517,0,7.5,120,2026-07-01,16,-0.10000000000000003,16,0,0.0,3.0,0.0,4.0
1153,Retail,Small,United States,Paid Search,526.52,Basic,54.68,607,0,4.052631578947368,77,2026-07-01,19,-0.4761904761904762,19,0,0.0,5.0,0.0,4.6
1154,Media,Enterprise,United Kingdom,Referral,114.03,Enterprise,1124.16,306,1,33.8,338,2025-12-01,10,-0.5583333333333333,10,2,0.2,2.0,0.0,4.0
1155,Hospitality,Small,United Kingdom,Organic,50.63,Pro,171.48,548,0,12.882352941176471,219,2026-07-01,17,-0.10526315789473675,17,2,0.11764705882352941,2.0,0.0,3.0
1156,Healthcare,Mid-Market,United States,Paid Search,617.6,Pro,236.2,607,0,8.473684210526315,161,2026-07-01,19,0.4347826086956521,19,0,0.0,5.0,0.0,3.8
1157,Hospitality,Enterprise,United States,Organic,47.52,Pro,244.85,456,0,10.785714285714286,151,2026-07-01,14,0.1428571428571427,14,0,0.0,3.0,1.0,4.5
1158,Real Estate,Small,Germany,Paid Search,350.79,Basic,52.35,61,1,3.5,7,2025-09-01,2,,2,0,0.0,1.0,0.0,2.0
1159,Manufacturing,Small,Australia,Partner,303.54,Basic,55.36,31,1,4.0,4,2025-01-01,1,,1,0,0.0,1.0,0.0,1.0
1160,Retail,Small,Australia,Referral,81.65,Basic,60.93,426,0,2.0,26,2026-07-01,13,-0.5,13,0,0.0,3.0,0.0,4.666666666666667
1161,Edtech,Mid-Market,United States,Organic,41.54,Basic,43.76,61,1,2.5,5,2024-12-01,2,,2,1,0.5,0.0,0.0,
1162,Real Estate,Small,United States,Organic,55.19,Basic,47.74,90,1,4.0,12,2025-03-01,3,,3,0,0.0,1.0,0.0,2.0
1163,Hospitality,Mid-Market,India,Paid Search,389.9,Pro,217.83,275,1,2.3333333333333335,21,2025-11-01,9,-0.8,9,2,0.2222222222222222,1.0,0.0,4.0
1164,Media,Small,India,Referral,124.53,Basic,61.49,456,0,8.571428571428571,120,2026-07-01,14,-0.3548387096774194,14,0,0.0,3.0,1.0,3.5
1165,Legal,Enterprise,United States,Referral,110.54,Basic,61.15,303,1,4.9,49,2025-11-01,10,-0.7916666666666666,10,0,0.0,2.0,0.0,3.0
1166,Logistics,Small,Germany,Partner,282.14,Basic,51.08,92,1,4.0,12,2024-12-01,3,,3,0,0.0,1.0,0.0,1.0
1167,Real Estate,Enterprise,United States,Referral,156.18,Pro,236.25,59,1,1.5,3,2025-02-01,2,,2,0,0.0,2.0,0.0,1.0
1168,Logistics,Mid-Market,United States,Organic,57.61,Basic,57.52,153,1,4.4,22,2025-12-01,5,-0.631578947368421,5,1,0.2,1.0,0.0,3.0
1169,Manufacturing,Mid-Market,United States,Referral,142.49,Basic,60.71,576,0,8.833333333333334,159,2026-07-01,18,0.16666666666666674,18,0,0.0,4.0,1.0,4.666666666666667
1170,Real Estate,Small,Australia,Organic,47.83,Pro,211.42,182,1,7.666666666666667,46,2025-05-01,6,-0.5161290322580645,6,0,0.0,0.0,0.0,
1171,Real Estate,Small,United States,Paid Search,421.41,Basic,56.78,244,1,4.875,39,2025-11-01,8,-0.2,8,1,0.125,2.0,0.0,2.5
1172,Edtech,Small,Germany,Organic,37.92,Pro,228.46,334,0,5.6,56,2026-07-01,10,-0.2173913043478261,10,0,0.0,1.0,1.0,
1173,Manufacturing,Small,United States,Partner,232.39,Basic,48.97,215,1,2.7142857142857144,19,2027-01-01,7,-0.6363636363636364,7,2,0.2857142857142857,1.0,0.0,3.0
1174,Retail,Enterprise,India,Organic,57.54,Basic,57.2,485,1,4.5625,73,2026-04-01,16,-0.42857142857142866,16,2,0.125,4.0,0.0,4.75
1175,Fintech,Small,United States,Referral,123.38,Pro,240.39,334,0,11.3,113,2026-07-01,10,0.37931034482758635,10,0,0.0,2.0,0.0,4.5
1176,Logistics,Mid-Market,Germany,Referral,145.7,Pro,205.5,273,1,7.333333333333333,66,2026-05-01,9,-0.576923076923077,9,0,0.0,2.0,0.0,5.0
1177,Logistics,Mid-Market,Australia,Outbound Sales,922.03,Pro,172.47,273,0,21.625,173,2026-07-01,8,0.06349206349206343,8,2,0.25,3.0,0.0,3.0
1178,Edtech,Mid-Market,India,Organic,38.76,Basic,55.81,182,1,2.1666666666666665,13,2026-03-01,6,-0.8181818181818182,6,3,0.5,1.0,0.0,5.0
